window1,topic1,topic1_words,window2,successors,successors_words,successors_similarities,coverage_forward,coverage_backward,coverage_sum_forward,coverage_sum_backward,relation
101,10,"['deal', 'trade', 'eu', 'president', 'american', 'energy', 'historic', 'donald', 'trump', 'european']",102,[],[],[],[],[],0.0,0.0,disappeared
101,11,"['epstein', 'file', 'release', 'donald', 'trump', 'maxwell', 'ghislaine', 'cover', 'pardon', 'jeffrey']",102,[14],"[['epstein', 'file', 'release', 'donald', 'maxwell', 'trump', 'ghislaine', 'sex', 'cover', 'jeffrey']]",[0.818],[1.0],[1.0],1.0,1.0,unclear
101,12,"['town', 'hall', 'pm', 'join', 'newsletter', 'update', 'question', 'host', 'subscribe', 'hear']",102,[],[],[],[],[],0.0,0.0,disappeared
101,13,"['texas', 'map', 'redistricting', 'voter', 'election', 'house', 'congressional', 'district', 'vote', 'rig']",102,[],[],[],[],[],0.0,0.0,disappeared
101,14,"['russia', 'hoax', 'clinton', 'medium', 'declassify', 'obama', 'collusion', 'hillary', 'investigation', 'durham']",102,[11],"[['hoax', 'russia', 'clinton', 'declassify', 'collusion', 'durham', 'medium', 'obama', 'hillary', 'campaign']]",[0.818],[1.0],[1.0],1.0,1.0,unclear
101,15,"['help', 'office', 'team', 'va', 'federal', 'agency', 'passport', 'need', 'veteran', 'casework']",102,[],[],[],[],[],0.0,0.0,disappeared
101,16,"['nominee', 'confirm', 'senate', 'president', 'obstruction', 'democrats', 'get', 'potus', 'confirmation', 'trump']",102,[],[],[],[],[],0.0,0.0,disappeared
101,17,"['parenthood', 'plan', 'care', 'reproductive', 'abortion', 'screening', 'health', 'defund', 'access', 'judge']",102,[23],"[['parenthood', 'plan', 'abortion', 'reproductive', 'care', 'access', 'defund', 'health', 'screening', 'veteran']]",[0.818],[1.0],[1.0],1.0,1.0,unclear
101,18,"['social', 'security', 'privatize', 'treasury', 'bessent', 'loud', 'benefit', 'quiet', 'secretary', 'part']",102,[20],"[['social', 'security', 'privatize', 'loud', 'benefit', 'quiet', 'treasury', 'part', 'bessent', 'say']]",[0.818],[1.0],[1.0],1.0,1.0,unclear
101,19,"['economy', 'gdp', 'expectation', 'america', 'growth', 'grow', 'policy', 'first', 'economic', 'president']",102,[],[],[],[],[],0.0,0.0,disappeared
101,20,"['bove', 'emil', 'judge', 'court', 'confirm', 'whistleblower', 'senate', 'circuit', 'republicans', 'bench']",102,[],[],[],[],[],0.0,0.0,disappeared
101,21,"['housing', 'home', 'affordable', 'homeownership', 'bipartisan', 'build', 'pass', 'dream', 'act', 'bill']",102,[],[],[],[],[],0.0,0.0,disappeared
101,22,"['china', 'communist', 'chinese', 'beijing', 'lai', 'taiwan', 'party', 'kong', 'hong', 'american']",102,[],[],[],[],[],0.0,0.0,disappeared
101,23,"['nasa', 'space', 'launch', 'crew', 'exploration', 'discovery', 'spacex', 'innovation', 'moon', 'mission']",102,[22],"[['nasa', 'space', 'launch', 'crew', 'exploration', 'spacex', 'innovation', 'discovery', 'moon', 'mission']]",[1.0],[1.0],[1.0],1.0,1.0,continued
101,24,"['disability', 'ada', 'americans', 'act', 'right', 'today', 'anniversary', 'landmark', 'year', 'accessible']",102,[],[],[],[],[],0.0,0.0,disappeared
101,25,"['win', 'tired', 'potus', 'another', 'wrong', 'yet', 'say', 'let', 'keep', 'spot']",102,[],[],[],[],[],0.0,0.0,disappeared
102,0,"['donald', 'tariff', 'trump', 'economy', 'job', 'trade', 'president', 'american', 'business', 'price']",103,[],[],[],[],[],0.0,0.0,disappeared
102,1,"['community', 'great', 'honor', 'county', 'business', 'local', 'support', 'family', 'farmer', 'thank']",103,[],[],[],[],[],0.0,0.0,disappeared
102,2,"['medicaid', 'care', 'health', 'medicare', 'cut', 'million', 'republicans', 'americans', 'program', 'big']",103,[],[],[],[],[],0.0,0.0,disappeared
102,3,"['gaza', 'hamas', 'israel', 'humanitarian', 'aid', 'hostage', 'must', 'benjamin', 'war', 'end']",103,[],[],[],[],[],0.0,0.0,disappeared
102,4,"['ice', 'illegal', 'border', 'alien', 'law', 'criminal', 'immigration', 'deport', 'immigrant', 'trump']",103,[],[],[],[],[],0.0,0.0,disappeared
102,5,"['emergency', 'flood', 'park', 'management', 'federal', 'community', 'local', 'water', 'pdt', 'tsunami']",103,[],[],[],[],[],0.0,0.0,disappeared
102,6,"['officer', 'violence', 'gun', 'victim', 'nypd', 'pray', 'police', 'shooting', 'shoot', 'city']",103,[],[],[],[],[],0.0,0.0,disappeared
102,7,"['coast', 'guard', 'birthday', 'uscg', 'happy', 'th', 'man', 'woman', 'shore', 'thank']",103,[5],"[['coast', 'guard', 'birthday', 'uscg', 'happy', 'th', 'shore', 'thank', 'man', 'protect']]",[0.818],[1.0],[1.0],1.0,1.0,unclear
102,8,"['intern', 'summer', 'office', 'nationalinternday', 'day', 'thank', 'internship', 'national', 'happy', 'service']",103,[],[],[],[],[],0.0,0.0,disappeared
102,9,"['texas', 'map', 'redistricting', 'congressional', 'voter', 'democrats', 'voting', 'gerrymander', 'house', 'state']",103,[],[],[],[],[],0.0,0.0,disappeared
102,10,"['beautiful', 'tax', 'big', 'bill', 'one', 'taxis', 'family', 'american', 'deliver', 'relief']",103,[],[],[],[],[],0.0,0.0,disappeared
102,11,"['hoax', 'russia', 'clinton', 'declassify', 'collusion', 'durham', 'medium', 'obama', 'hillary', 'campaign']",103,[],[],[],[],[],0.0,0.0,disappeared
102,12,"['climate', 'environmental', 'protection', 'agency', 'endangerment', 'change', 'find', 'pollution', 'air', 'gas']",103,[],[],[],[],[],0.0,0.0,disappeared
102,13,"['housing', 'bill', 'home', 'pass', 'bipartisan', 'senate', 'appropriation', 'veteran', 'affordable', 'homeownership']",103,[],[],[],[],[],0.0,0.0,disappeared
102,14,"['epstein', 'file', 'release', 'donald', 'maxwell', 'trump', 'ghislaine', 'sex', 'cover', 'jeffrey']",103,[14],"[['epstein', 'file', 'release', 'maxwell', 'ghislaine', 'subpoena', 'donald', 'trump', 'sex', 'cover']]",[0.818],[1.0],[1.0],1.0,1.0,unclear
102,15,"['nominee', 'senate', 'confirm', 'president', 'obstruction', 'democrats', 'potus', 'schumer', 'donald', 'trump']",103,[],[],[],[],[],0.0,0.0,disappeared
102,16,"['education', 'student', 'school', 'administration', 'funding', 'donald', 'withhold', 'trump', 'teacher', 'fund']",103,[],[],[],[],[],0.0,0.0,disappeared
102,17,"['bove', 'emil', 'judge', 'doj', 'court', 'confirm', 'whistleblower', 'misconduct', 'senate', 'bench']",103,[],[],[],[],[],0.0,0.0,disappeared
102,18,"['vladimir', 'putin', 'ukraine', 'russia', 'war', 'ukrainian', 'russian', 'sanction', 'invade', 'peace']",103,[],[],[],[],[],0.0,0.0,disappeared
102,19,"['hall', 'town', 'join', 'pm', 'update', 'newsletter', 'host', 'rsvp', 'subscribe', 'telephone']",103,[],[],[],[],[],0.0,0.0,disappeared
102,20,"['social', 'security', 'privatize', 'loud', 'benefit', 'quiet', 'treasury', 'part', 'bessent', 'say']",103,[],[],[],[],[],0.0,0.0,disappeared
102,21,"['office', 'va', 'help', 'veteran', 'federal', 'agency', 'need', 'team', 'service', 'mobile']",103,[],[],[],[],[],0.0,0.0,disappeared
102,22,"['nasa', 'space', 'launch', 'crew', 'exploration', 'spacex', 'innovation', 'discovery', 'moon', 'mission']",103,[],[],[],[],[],0.0,0.0,disappeared
102,23,"['parenthood', 'plan', 'abortion', 'reproductive', 'care', 'access', 'defund', 'health', 'screening', 'veteran']",103,[],[],[],[],[],0.0,0.0,disappeared
102,24,"['revenue', 'billion', 'doge', 'internal', 'dollar', 'taxpayer', 'waste', 'boondoggle', 'service', 'worker']",103,[],[],[],[],[],0.0,0.0,disappeared
103,0,"['tariff', 'donald', 'job', 'trump', 'economy', 'fire', 'business', 'report', 'price', 'cost']",104,[],[],[],[],[],0.0,0.0,disappeared
103,1,"['night', 'community', 'great', 'national', 'local', 'enforcement', 'safe', 'celebrate', 'police', 'nationalnightout']",104,[4],"[['night', 'community', 'national', 'great', 'nationalnightout', 'enforcement', 'celebrate', 'safe', 'police', 'together']]",[0.818],[1.0],[1.0],1.0,1.0,unclear
103,2,"['ice', 'illegal', 'border', 'criminal', 'alien', 'law', 'immigrant', 'city', 'deportation', 'immigration']",104,[],[],[],[],[],0.0,0.0,disappeared
103,3,"['purple', 'heart', 'sacrifice', 'honor', 'wound', 'day', 'nation', 'service', 'freedom', 'today']",104,[0],"[['purple', 'heart', 'sacrifice', 'honor', 'wound', 'day', 'freedom', 'nation', 'service', 'today']]",[1.0],[1.0],[1.0],1.0,1.0,continued
103,4,"['medicaid', 'cut', 'health', 'care', 'republicans', 'big', 'ugly', 'bill', 'healthcare', 'medicare']",104,[6],"[['medicaid', 'care', 'health', 'cut', 'healthcare', 'big', 'hospital', 'bill', 'republicans', 'medicare']]",[0.818],[1.0],[1.0],1.0,1.0,unclear
103,5,"['coast', 'guard', 'birthday', 'uscg', 'happy', 'th', 'shore', 'thank', 'man', 'protect']",104,[5],"[['coast', 'guard', 'birthday', 'happy', 'uscg', 'th', 'shore', 'thank', 'man', 'woman']]",[0.818],[1.0],[1.0],1.0,1.0,unclear
103,6,"['hamas', 'gaza', 'israel', 'hostage', 'benjamin', 'must', 'humanitarian', 'aid', 'netanyahu', 'israeli']",104,[10],"[['gaza', 'hamas', 'israel', 'hostage', 'benjamin', 'humanitarian', 'netanyahu', 'must', 'aid', 'palestinians']]",[0.818],[1.0],[1.0],1.0,1.0,unclear
103,7,"['right', 'voting', 'act', 'vote', 'fight', 'democracy', 'year', 'ago', 'today', 'lewis']",104,[9],"[['right', 'voting', 'vote', 'act', 'democracy', 'fight', 'year', 'ago', 'today', 'sign']]",[0.818],[1.0],[1.0],1.0,1.0,unclear
103,8,"['stewart', 'fort', 'pray', 'soldier', 'shoot', 'victim', 'georgia', 'responder', 'family', 'prayer']",104,[7],"[['stewart', 'fort', 'pray', 'soldier', 'shoot', 'victim', 'prayer', 'georgia', 'responder', 'family']]",[1.0],[1.0],[1.0],1.0,1.0,continued
103,9,"['veteran', 'va', 'worker', 'union', 'care', 'serve', 'benefit', 'deserve', 'employee', 'donald']",104,[3],"[['veteran', 'va', 'worker', 'union', 'care', 'benefit', 'donald', 'employee', 'trump', 'serve']]",[0.818],[1.0],[1.0],1.0,1.0,unclear
103,10,"['texas', 'democrats', 'redistricting', 'map', 'democracy', 'state', 'republicans', 'stand', 'congressional', 'gerrymander']",104,[],[],[],[],[],0.0,0.0,disappeared
103,11,"['farmer', 'farm', 'agriculture', 'rancher', 'bill', 'minnesota', 'ag', 'market', 'rural', 'beautiful']",104,[],[],[],[],[],0.0,0.0,disappeared
103,12,"['tax', 'beautiful', 'big', 'bill', 'one', 'taxis', 'tip', 'overtime', 'deduction', 'family']",104,[18],"[['tax', 'beautiful', 'big', 'tip', 'taxis', 'bill', 'one', 'deduction', 'overtime', 'family']]",[1.0],[1.0],[1.0],1.0,1.0,continued
103,13,"['stock', 'reserve', 'federal', 'congress', 'ban', 'bank', 'crypto', 'trading', 'financial', 'use']",104,[],[],[],[],[],0.0,0.0,disappeared
103,14,"['epstein', 'file', 'release', 'maxwell', 'ghislaine', 'subpoena', 'donald', 'trump', 'sex', 'cover']",104,[],[],[],[],[],0.0,0.0,disappeared
103,15,"['vladimir', 'putin', 'ukraine', 'russia', 'war', 'russian', 'sanction', 'oil', 'india', 'ukrainian']",104,[],[],[],[],[],0.0,0.0,disappeared
103,16,"['china', 'chinese', 'communist', 'intel', 'security', 'ai', 'mineral', 'defense', 'national', 'chip']",104,[],[],[],[],[],0.0,0.0,disappeared
103,17,"['emergency', 'management', 'agency', 'fire', 'federal', 'flood', 'weather', 'wildfire', 'hurricane', 'disaster']",104,[],[],[],[],[],0.0,0.0,disappeared
103,18,"['health', 'center', 'care', 'community', 'hospital', 'rural', 'healthcare', 'quality', 'patient', 'provide']",104,[],[],[],[],[],0.0,0.0,disappeared
103,19,"['hoax', 'russia', 'accountable', 'collusion', 'hold', 'obama', 'clinton', 'russiagate', 'jury', 'truth']",104,[],[],[],[],[],0.0,0.0,disappeared
103,20,"['abortion', 'parenthood', 'care', 'plan', 'reproductive', 'veteran', 'va', 'health', 'access', 'ivf']",104,[27],"[['abortion', 'care', 'reproductive', 'parenthood', 'plan', 'health', 'veteran', 'access', 'va', 'donald']]",[0.818],[1.0],[1.0],1.0,1.0,unclear
103,21,"['school', 'student', 'young', 'year', 'teacher', 'app', 'kid', 'summer', 'work', 'community']",104,[],[],[],[],[],0.0,0.0,disappeared
103,22,"['broadcasting', 'public', 'corporation', 'pbs', 'alert', 'emergency', 'station', 'npr', 'news', 'shut']",104,[],[],[],[],[],0.0,0.0,disappeared
103,23,"['office', 'help', 'agency', 'federal', 'team', 'passport', 'need', 'hour', 'mobile', 'assistance']",104,[24],"[['office', 'help', 'passport', 'agency', 'federal', 'team', 'need', 'hour', 'constituent', 'assistance']]",[0.818],[1.0],[1.0],1.0,1.0,unclear
103,24,"['nominee', 'senate', 'confirm', 'schumer', 'president', 'democrats', 'recess', 'appointment', 'donald', 'trump']",104,[],[],[],[],[],0.0,0.0,disappeared
103,25,"['hall', 'town', 'rsvp', 'august', 'pm', 'join', 'host', 'facebook', 'telephone', 'form']",104,[],[],[],[],[],0.0,0.0,disappeared
103,26,"['environmental', 'protection', 'climate', 'energy', 'agency', 'water', 'gas', 'air', 'greenhouse', 'trump']",104,[],[],[],[],[],0.0,0.0,disappeared
103,27,"['vaccine', 'rfk', 'mrna', 'jr', 'research', 'disease', 'john', 'health', 'science', 'covid']",104,[22],"[['vaccine', 'rfk', 'mrna', 'jr', 'covid', 'research', 'john', 'pandemic', 'health', 'science']]",[0.818],[1.0],[1.0],1.0,1.0,unclear
104,0,"['purple', 'heart', 'sacrifice', 'honor', 'wound', 'day', 'freedom', 'nation', 'service', 'today']",105,[3],"[['purple', 'heart', 'sacrifice', 'honor', 'wound', 'day', 'service', 'today', 'freedom', 'nation']]",[1.0],[1.0],[1.0],1.0,1.0,continued
104,1,"['tariff', 'donald', 'trump', 'trade', 'cost', 'business', 'price', 'economy', 'president', 'apple']",105,[],[],[],[],[],0.0,0.0,disappeared
104,2,"['ice', 'illegal', 'immigrant', 'trump', 'alien', 'donald', 'law', 'deportation', 'border', 'criminal']",105,[],[],[],[],[],0.0,0.0,disappeared
104,3,"['veteran', 'va', 'worker', 'union', 'care', 'benefit', 'donald', 'employee', 'trump', 'serve']",105,[5],"[['veteran', 'va', 'union', 'worker', 'care', 'benefit', 'employee', 'donald', 'serve', 'trump']]",[1.0],[1.0],[1.0],1.0,1.0,continued
104,4,"['night', 'community', 'national', 'great', 'nationalnightout', 'enforcement', 'celebrate', 'safe', 'police', 'together']",105,[],[],[],[],[],0.0,0.0,disappeared
104,5,"['coast', 'guard', 'birthday', 'happy', 'uscg', 'th', 'shore', 'thank', 'man', 'woman']",105,[],[],[],[],[],0.0,0.0,disappeared
104,6,"['medicaid', 'care', 'health', 'cut', 'healthcare', 'big', 'hospital', 'bill', 'republicans', 'medicare']",105,[],[],[],[],[],0.0,0.0,disappeared
104,7,"['stewart', 'fort', 'pray', 'soldier', 'shoot', 'victim', 'prayer', 'georgia', 'responder', 'family']",105,[],[],[],[],[],0.0,0.0,disappeared
104,8,"['farmer', 'farm', 'market', 'agriculture', 'producer', 'grower', 'ag', 'minnesota', 'rancher', 'corn']",105,[],[],[],[],[],0.0,0.0,disappeared
104,9,"['right', 'voting', 'vote', 'act', 'democracy', 'fight', 'year', 'ago', 'today', 'sign']",105,[],[],[],[],[],0.0,0.0,disappeared
104,10,"['gaza', 'hamas', 'israel', 'hostage', 'benjamin', 'humanitarian', 'netanyahu', 'must', 'aid', 'palestinians']",105,[12],"[['gaza', 'israel', 'hamas', 'hostage', 'benjamin', 'must', 'aid', 'netanyahu', 'israeli', 'palestinians']]",[0.818],[1.0],[1.0],1.0,1.0,unclear
104,11,"['texas', 'democrats', 'redistricting', 'gerrymandering', 'democracy', 'map', 'gerrymander', 'state', 'republicans', 'seat']",105,[],[],[],[],[],0.0,0.0,disappeared
104,12,"['fire', 'wildfire', 'emergency', 'management', 'agency', 'hurricane', 'firefighter', 'disaster', 'federal', 'county']",105,[],[],[],[],[],0.0,0.0,disappeared
104,13,"['school', 'student', 'education', 'teacher', 'kid', 'year', 'back', 'opportunity', 'academy', 'young']",105,[],[],[],[],[],0.0,0.0,disappeared
104,14,"['vladimir', 'putin', 'ukraine', 'peace', 'russia', 'president', 'war', 'sanction', 'azerbaijan', 'donald']",105,[11],"[['vladimir', 'putin', 'peace', 'ukraine', 'russia', 'war', 'president', 'donald', 'trump', 'azerbaijan']]",[0.818],[1.0],[1.0],1.0,1.0,unclear
104,15,"['china', 'chip', 'chinese', 'defense', 'communist', 'technology', 'security', 'science', 'act', 'national']",105,[],[],[],[],[],0.0,0.0,disappeared
104,16,"['energy', 'solar', 'bill', 'coal', 'cost', 'clean', 'power', 'mine', 'donald', 'trump']",105,[],[],[],[],[],0.0,0.0,disappeared
104,17,"['health', 'center', 'care', 'community', 'nationalhealthcenterweek', 'healthcare', 'quality', 'clinic', 'provide', 'medical']",105,[],[],[],[],[],0.0,0.0,disappeared
104,18,"['tax', 'beautiful', 'big', 'tip', 'taxis', 'bill', 'one', 'deduction', 'overtime', 'family']",105,[],[],[],[],[],0.0,0.0,disappeared
104,19,"['epstein', 'file', 'subpoena', 'release', 'oversight', 'clinton', 'former', 'issue', 'transparency', 'donald']",105,[],[],[],[],[],0.0,0.0,disappeared
104,20,"['transit', 'business', 'local', 'community', 'project', 'work', 'growth', 'discuss', 'improve', 'housing']",105,[],[],[],[],[],0.0,0.0,disappeared
104,21,"['dc', 'capital', 'crime', 'act', 'city', 'nation', 'hr', 'law', 'safe', 'rule']",105,[],[],[],[],[],0.0,0.0,disappeared
104,22,"['vaccine', 'rfk', 'mrna', 'jr', 'covid', 'research', 'john', 'pandemic', 'health', 'science']",105,[],[],[],[],[],0.0,0.0,disappeared
104,23,"['accountable', 'truth', 'james', 'donald', 'hold', 'trump', 'hoax', 'investigation', 'obama', 'lie']",105,[],[],[],[],[],0.0,0.0,disappeared
104,24,"['office', 'help', 'passport', 'agency', 'federal', 'team', 'need', 'hour', 'constituent', 'assistance']",105,[],[],[],[],[],0.0,0.0,disappeared
104,25,"['hall', 'town', 'rsvp', 'join', 'host', 'august', 'facebook', 'come', 'docs', 'google']",105,[],[],[],[],[],0.0,0.0,disappeared
104,26,"['land', 'park', 'water', 'outdoors', 'conservation', 'protect', 'public', 'fund', 'trail', 'wildlife']",105,[],[],[],[],[],0.0,0.0,disappeared
104,27,"['abortion', 'care', 'reproductive', 'parenthood', 'plan', 'health', 'veteran', 'access', 'va', 'donald']",105,[],[],[],[],[],0.0,0.0,disappeared
105,0,"['crime', 'dc', 'capital', 'donald', 'trump', 'police', 'safe', 'president', 'city', 'nation']",106,[],[],[],[],[],0.0,0.0,disappeared
105,1,"['medicaid', 'care', 'republicans', 'health', 'cut', 'big', 'tax', 'ugly', 'bill', 'americans']",106,[],[],[],[],[],0.0,0.0,disappeared
105,2,"['tariff', 'price', 'donald', 'trump', 'cost', 'business', 'trade', 'inflation', 'economy', 'family']",106,[],[],[],[],[],0.0,0.0,disappeared
105,3,"['purple', 'heart', 'sacrifice', 'honor', 'wound', 'day', 'service', 'today', 'freedom', 'nation']",106,[],[],[],[],[],0.0,0.0,disappeared
105,4,"['fire', 'water', 'emergency', 'hurricane', 'weather', 'wildfire', 'management', 'community', 'flood', 'federal']",106,[],[],[],[],[],0.0,0.0,disappeared
105,5,"['veteran', 'va', 'union', 'worker', 'care', 'benefit', 'employee', 'donald', 'serve', 'trump']",106,[],[],[],[],[],0.0,0.0,disappeared
105,6,"['business', 'small', 'beautiful', 'tax', 'big', 'bill', 'one', 'family', 'work', 'thrive']",106,[],[],[],[],[],0.0,0.0,disappeared
105,7,"['school', 'student', 'education', 'teacher', 'year', 'wish', 'kid', 'back', 'learn', 'new']",106,[],[],[],[],[],0.0,0.0,disappeared
105,8,"['farmer', 'farm', 'market', 'agricultural', 'producer', 'ag', 'agriculture', 'food', 'great', 'iowa']",106,[],[],[],[],[],0.0,0.0,disappeared
105,9,"['texas', 'vote', 'voter', 'election', 'right', 'redistricting', 'voting', 'democrats', 'gerrymandering', 'gerrymander']",106,[],[],[],[],[],0.0,0.0,disappeared
105,10,"['energy', 'solar', 'coal', 'bill', 'cost', 'power', 'gas', 'electric', 'oil', 'american']",106,[],[],[],[],[],0.0,0.0,disappeared
105,11,"['vladimir', 'putin', 'peace', 'ukraine', 'russia', 'war', 'president', 'donald', 'trump', 'azerbaijan']",106,[2],"[['vladimir', 'putin', 'ukraine', 'donald', 'peace', 'trump', 'war', 'president', 'russia', 'end']]",[0.818],[1.0],[1.0],1.0,1.0,unclear
105,12,"['gaza', 'israel', 'hamas', 'hostage', 'benjamin', 'must', 'aid', 'netanyahu', 'israeli', 'palestinians']",106,[],[],[],[],[],0.0,0.0,disappeared
105,13,"['ice', 'detention', 'immigrant', 'deportation', 'immigration', 'trump', 'donald', 'criminal', 'demand', 'deport']",106,[],[],[],[],[],0.0,0.0,disappeared
105,14,"['hall', 'town', 'join', 'pm', 'tune', 'rsvp', 'live', 'podcast', 'facebook', 'august']",106,[],[],[],[],[],0.0,0.0,disappeared
105,15,"['prayer', 'pray', 'trooper', 'steel', 'clairton', 'officer', 'family', 'injure', 'explosion', 'community']",106,[],[],[],[],[],0.0,0.0,disappeared
105,16,"['health', 'care', 'center', 'rural', 'hospital', 'healthcare', 'community', 'provide', 'medical', 'access']",106,[],[],[],[],[],0.0,0.0,disappeared
105,17,"['china', 'chip', 'chinese', 'science', 'communist', 'apple', 'america', 'billion', 'manufacturing', 'technology']",106,[],[],[],[],[],0.0,0.0,disappeared
105,18,"['music', 'celebrate', 'festival', 'community', 'celebration', 'parade', 'thank', 'great', 'dominican', 'happy']",106,[],[],[],[],[],0.0,0.0,disappeared
105,19,"['border', 'secure', 'illegal', 'alien', 'president', 'day', 'potus', 'promise', 'trump', 'release']",106,[],[],[],[],[],0.0,0.0,disappeared
105,20,"['judge', 'court', 'boasberg', 'contempt', 'judicial', 'order', 'bove', 'doj', 'status', 'proceeding']",106,[],[],[],[],[],0.0,0.0,disappeared
105,21,"['housing', 'project', 'affordable', 'home', 'community', 'federal', 'local', 'new', 'work', 'proud']",106,[],[],[],[],[],0.0,0.0,disappeared
105,22,"['help', 'office', 'passport', 'agency', 'team', 'federal', 'need', 'casework', 'service', 'assist']",106,[],[],[],[],[],0.0,0.0,disappeared
105,23,"['census', 'count', 'illegal', 'citizen', 'alien', 'representation', 'vote', 'election', 'congressional', 'equal']",106,[],[],[],[],[],0.0,0.0,disappeared
106,0,"['donald', 'trump', 'community', 'work', 'make', 'family', 'president', 'bill', 'year', 'great']",107,[],[],[],[],[],0.0,0.0,disappeared
106,1,"['social', 'security', 'benefit', 'senior', 'protect', 'year', 'earn', 'today', 'hard', 'americans']",107,[1],"[['social', 'security', 'benefit', 'senior', 'protect', 'earn', 'year', 'hard', 'today', 'americans']]",[1.0],[1.0],[1.0],1.0,1.0,continued
106,2,"['vladimir', 'putin', 'ukraine', 'donald', 'peace', 'trump', 'war', 'president', 'russia', 'end']",107,[2],"[['vladimir', 'putin', 'ukraine', 'donald', 'peace', 'trump', 'president', 'war', 'russia', 'end']]",[1.0],[1.0],[1.0],1.0,1.0,continued
106,3,"['gaza', 'hamas', 'israel', 'hostage', 'must', 'aid', 'benjamin', 'terrorist', 'israeli', 'innocent']",107,[],[],[],[],[],0.0,0.0,disappeared
107,0,"['donald', 'trump', 'community', 'work', 'family', 'bill', 'make', 'help', 'big', 'one']",108,[0],"[['donald', 'trump', 'work', 'community', 'family', 'make', 'bill', 'president', 'one', 'big']]",[0.818],[1.0],[1.0],1.0,1.0,unclear
107,1,"['social', 'security', 'benefit', 'senior', 'protect', 'earn', 'year', 'hard', 'today', 'americans']",108,[],[],[],[],[],0.0,0.0,disappeared
107,2,"['vladimir', 'putin', 'ukraine', 'donald', 'peace', 'trump', 'president', 'war', 'russia', 'end']",108,[],[],[],[],[],0.0,0.0,disappeared
107,3,"['israel', 'gaza', 'hamas', 'hostage', 'child', 'must', 'humanitarian', 'terrorist', 'war', 'benjamin']",108,[],[],[],[],[],0.0,0.0,disappeared
107,4,"['woman', 'right', 'vote', 'amendment', 'th', 'ratify', 'equality', 'fight', 'today', 'ago']",108,[],[],[],[],[],0.0,0.0,disappeared
108,0,"['donald', 'trump', 'work', 'community', 'family', 'make', 'bill', 'president', 'one', 'big']",109,[],[],[],[],[],0.0,0.0,disappeared
108,1,"['woman', 'right', 'amendment', 'vote', 'th', 'slavery', 'history', 'ratify', 'museum', 'fight']",109,[],[],[],[],[],0.0,0.0,disappeared
109,0,"['donald', 'trump', 'work', 'community', 'family', 'make', 'bill', 'one', 'help', 'thank']",110,[],[],[],[],[],0.0,0.0,disappeared
109,1,"['vladimir', 'ukraine', 'putin', 'peace', 'donald', 'trump', 'war', 'president', 'russia', 'ukrainian']",110,[],[],[],[],[],0.0,0.0,disappeared
109,2,"['gaza', 'israel', 'hamas', 'child', 'hostage', 'innocent', 'antisemitism', 'terrorist', 'aid', 'benjamin']",110,[],[],[],[],[],0.0,0.0,disappeared
109,3,"['fentanyl', 'drug', 'cartel', 'awareness', 'prevention', 'venezuela', 'maduro', 'day', 'halt', 'law']",110,[],[],[],[],[],0.0,0.0,disappeared
110,0,"['school', 'minneapolis', 'catholic', 'annunciation', 'child', 'violence', 'gun', 'victim', 'pray', 'family']",111,[0],"[['school', 'minneapolis', 'catholic', 'annunciation', 'child', 'gun', 'violence', 'pray', 'victim', 'family']]",[1.0],[1.0],[1.0],1.0,1.0,continued
110,1,"['tax', 'care', 'big', 'bill', 'cut', 'health', 'republicans', 'medicaid', 'beautiful', 'billionaire']",111,[1],"[['care', 'big', 'tax', 'bill', 'health', 'cut', 'medicaid', 'republicans', 'beautiful', 'hospital']]",[0.818],[1.0],[1.0],1.0,1.0,unclear
110,2,"['farm', 'farmer', 'business', 'agriculture', 'great', 'local', 'tour', 'producer', 'community', 'support']",111,[],[],[],[],[],0.0,0.0,disappeared
110,3,"['school', 'student', 'year', 'great', 'teacher', 'new', 'back', 'county', 'high', 'week']",111,[],[],[],[],[],0.0,0.0,disappeared
110,4,"['crime', 'dc', 'donald', 'trump', 'president', 'chicago', 'city', 'capital', 'safe', 'law']",111,[5],"[['crime', 'dc', 'donald', 'trump', 'president', 'chicago', 'city', 'guard', 'safe', 'law']]",[0.818],[1.0],[1.0],1.0,1.0,unclear
110,5,"['marine', 'corps', 'cpl', 'gate', 'abbey', 'sacrifice', 'afghanistan', 'lance', 'never', 'forget']",111,[2],"[['marine', 'corps', 'cpl', 'afghanistan', 'abbey', 'gate', 'sacrifice', 'never', 'forget', 'lance']]",[1.0],[1.0],[1.0],1.0,1.0,continued
110,6,"['ice', 'kilmar', 'illegal', 'abrego', 'garcia', 'detention', 'deport', 'border', 'immigration', 'criminal']",111,[10],"[['ice', 'kilmar', 'detention', 'abrego', 'deport', 'garcia', 'illegal', 'cartel', 'criminal', 'immigration']]",[0.818],[1.0],[1.0],1.0,1.0,unclear
110,7,"['emergency', 'management', 'agency', 'disaster', 'federal', 'fire', 'community', 'hurricane', 'pickettfire', 'wildfire']",111,[4],"[['emergency', 'management', 'agency', 'disaster', 'federal', 'katrina', 'hurricane', 'community', 'fire', 'wildfire']]",[0.818],[1.0],[1.0],1.0,1.0,unclear
110,8,"['woman', 'equality', 'right', 'fight', 'march', 'equal', 'today', 'day', 'vote', 'honor']",111,[],[],[],[],[],0.0,0.0,disappeared
