window1,topic1,topic1_words,window2,successors,successors_words,successors_similarities,coverage_forward,coverage_backward,coverage_sum_forward,coverage_sum_backward,relation,topics_from,topics_from_words,topic_to,topic_to_words,antecedents_similarities
104,6.0,"['medicaid', 'care', 'health', 'cut', 'healthcare', 'big', 'hospital', 'bill', 'republicans', 'medicare']",105,[1],"[['medicaid', 'care', 'republicans', 'health', 'cut', 'big', 'tax', 'ugly', 'bill', 'americans']]",[0.971],[0.882],[0.566],0.882,0.566,continued,,,,,
104,7.0,"['stewart', 'fort', 'pray', 'soldier', 'shoot', 'victim', 'prayer', 'georgia', 'responder', 'family']",105,[15],"[['prayer', 'pray', 'trooper', 'steel', 'clairton', 'officer', 'family', 'injure', 'explosion', 'community']]",[0.921],[0.856],[1.427],0.856,1.427,continued,,,,,
104,8.0,"['farmer', 'farm', 'market', 'agriculture', 'producer', 'grower', 'ag', 'minnesota', 'rancher', 'corn']",105,[8],"[['farmer', 'farm', 'market', 'agricultural', 'producer', 'ag', 'agriculture', 'food', 'great', 'iowa']]",[0.988],[0.874],[0.858],0.874,0.858,continued,,,,,
104,10.0,"['gaza', 'hamas', 'israel', 'hostage', 'benjamin', 'humanitarian', 'netanyahu', 'must', 'aid', 'palestinians']",105,[12],"[['gaza', 'israel', 'hamas', 'hostage', 'benjamin', 'must', 'aid', 'netanyahu', 'israeli', 'palestinians']]",[0.992],[0.913],[1.079],0.913,1.079,continued,,,,,
104,12.0,"['fire', 'wildfire', 'emergency', 'management', 'agency', 'hurricane', 'firefighter', 'disaster', 'federal', 'county']",105,[4],"[['fire', 'water', 'emergency', 'hurricane', 'weather', 'wildfire', 'management', 'community', 'flood', 'federal']]",[0.962],[0.883],[0.515],0.883,0.515,continued,,,,,
104,13.0,"['school', 'student', 'education', 'teacher', 'kid', 'year', 'back', 'opportunity', 'academy', 'young']",105,[7],"[['school', 'student', 'education', 'teacher', 'year', 'wish', 'kid', 'back', 'learn', 'new']]",[0.986],[0.881],[0.61],0.881,0.61,continued,,,,,
104,14.0,"['vladimir', 'putin', 'ukraine', 'peace', 'russia', 'president', 'war', 'sanction', 'azerbaijan', 'donald']",105,[11],"[['vladimir', 'putin', 'peace', 'ukraine', 'russia', 'war', 'president', 'donald', 'trump', 'azerbaijan']]",[0.992],[0.871],[0.777],0.871,0.777,continued,,,,,
104,15.0,"['china', 'chip', 'chinese', 'defense', 'communist', 'technology', 'security', 'science', 'act', 'national']",105,[17],"[['china', 'chip', 'chinese', 'science', 'communist', 'apple', 'america', 'billion', 'manufacturing', 'technology']]",[0.946],[0.746],[1.071],0.746,1.071,continued,,,,,
104,16.0,"['energy', 'solar', 'bill', 'coal', 'cost', 'clean', 'power', 'mine', 'donald', 'trump']",105,[10],"[['energy', 'solar', 'coal', 'bill', 'cost', 'power', 'gas', 'electric', 'oil', 'american']]",[0.991],[0.961],[0.685],0.961,0.685,continued,,,,,
104,17.0,"['health', 'center', 'care', 'community', 'nationalhealthcenterweek', 'healthcare', 'quality', 'clinic', 'provide', 'medical']",105,[16],"[['health', 'care', 'center', 'rural', 'hospital', 'healthcare', 'community', 'provide', 'medical', 'access']]",[0.977],[0.948],[0.968],0.948,0.968,continued,,,,,
104,18.0,"['tax', 'beautiful', 'big', 'tip', 'taxis', 'bill', 'one', 'deduction', 'overtime', 'family']",105,[6],"[['business', 'small', 'beautiful', 'tax', 'big', 'bill', 'one', 'family', 'work', 'thrive']]",[0.879],[0.685],[0.337],0.685,0.337,disappeared,,,,,
104,19.0,"['epstein', 'file', 'subpoena', 'release', 'oversight', 'clinton', 'former', 'issue', 'transparency', 'donald']",105,[],[],[],[],[],0.0,0.0,disappeared,,,,,
104,20.0,"['transit', 'business', 'local', 'community', 'project', 'work', 'growth', 'discuss', 'improve', 'housing']",105,[21],"[['housing', 'project', 'affordable', 'home', 'community', 'federal', 'local', 'new', 'work', 'proud']]",[0.91],[0.561],[0.578],0.561,0.578,continued,,,,,
104,21.0,"['dc', 'capital', 'crime', 'act', 'city', 'nation', 'hr', 'law', 'safe', 'rule']",105,[],[],[],[],[],0.0,0.0,disappeared,,,,,
104,22.0,"['vaccine', 'rfk', 'mrna', 'jr', 'covid', 'research', 'john', 'pandemic', 'health', 'science']",105,[],[],[],[],[],0.0,0.0,disappeared,,,,,
104,23.0,"['accountable', 'truth', 'james', 'donald', 'hold', 'trump', 'hoax', 'investigation', 'obama', 'lie']",105,[],[],[],[],[],0.0,0.0,disappeared,,,,,
104,24.0,"['office', 'help', 'passport', 'agency', 'federal', 'team', 'need', 'hour', 'constituent', 'assistance']",105,[22],"[['help', 'office', 'passport', 'agency', 'team', 'federal', 'need', 'casework', 'service', 'assist']]",[0.983],[0.967],[0.921],0.967,0.921,continued,,,,,
104,25.0,"['hall', 'town', 'rsvp', 'join', 'host', 'august', 'facebook', 'come', 'docs', 'google']",105,[14],"[['hall', 'town', 'join', 'pm', 'tune', 'rsvp', 'live', 'podcast', 'facebook', 'august']]",[0.928],[0.883],[0.482],0.883,0.482,unclear,,,,,
104,26.0,"['land', 'park', 'water', 'outdoors', 'conservation', 'protect', 'public', 'fund', 'trail', 'wildlife']",105,[],[],[],[],[],0.0,0.0,disappeared,,,,,
104,27.0,"['abortion', 'care', 'reproductive', 'parenthood', 'plan', 'health', 'veteran', 'access', 'va', 'donald']",105,[],[],[],[],[],0.0,0.0,disappeared,,,,,
104,,,105,,,,"[0.941, 0.931]","[0.986, 0.918]",1.872,1.904,merge,"[9, 11]","[['right', 'voting', 'vote', 'act', 'democracy', 'fight', 'year', 'ago', 'today', 'sign'], ['texas', 'democrats', 'redistricting', 'gerrymandering', 'democracy', 'map', 'gerrymander', 'state', 'republicans', 'seat']]",9.0,"['texas', 'vote', 'voter', 'election', 'right', 'redistricting', 'voting', 'democrats', 'gerrymandering', 'gerrymander']","[0.819, 0.938]"
105,0.0,"['crime', 'dc', 'capital', 'donald', 'trump', 'police', 'safe', 'president', 'city', 'nation']",106,[],[],[],[],[],0.0,0.0,disappeared,,,,,
105,1.0,"['medicaid', 'care', 'republicans', 'health', 'cut', 'big', 'tax', 'ugly', 'bill', 'americans']",106,[],[],[],[],[],0.0,0.0,disappeared,,,,,
105,2.0,"['tariff', 'price', 'donald', 'trump', 'cost', 'business', 'trade', 'inflation', 'economy', 'family']",106,[],[],[],[],[],0.0,0.0,disappeared,,,,,
105,3.0,"['purple', 'heart', 'sacrifice', 'honor', 'wound', 'day', 'service', 'today', 'freedom', 'nation']",106,[],[],[],[],[],0.0,0.0,disappeared,,,,,
105,4.0,"['fire', 'water', 'emergency', 'hurricane', 'weather', 'wildfire', 'management', 'community', 'flood', 'federal']",106,[],[],[],[],[],0.0,0.0,disappeared,,,,,
105,5.0,"['veteran', 'va', 'union', 'worker', 'care', 'benefit', 'employee', 'donald', 'serve', 'trump']",106,[],[],[],[],[],0.0,0.0,disappeared,,,,,
105,6.0,"['business', 'small', 'beautiful', 'tax', 'big', 'bill', 'one', 'family', 'work', 'thrive']",106,[],[],[],[],[],0.0,0.0,disappeared,,,,,
105,7.0,"['school', 'student', 'education', 'teacher', 'year', 'wish', 'kid', 'back', 'learn', 'new']",106,[],[],[],[],[],0.0,0.0,disappeared,,,,,
105,8.0,"['farmer', 'farm', 'market', 'agricultural', 'producer', 'ag', 'agriculture', 'food', 'great', 'iowa']",106,[],[],[],[],[],0.0,0.0,disappeared,,,,,
105,9.0,"['texas', 'vote', 'voter', 'election', 'right', 'redistricting', 'voting', 'democrats', 'gerrymandering', 'gerrymander']",106,[],[],[],[],[],0.0,0.0,disappeared,,,,,
105,10.0,"['energy', 'solar', 'coal', 'bill', 'cost', 'power', 'gas', 'electric', 'oil', 'american']",106,[],[],[],[],[],0.0,0.0,disappeared,,,,,
105,11.0,"['vladimir', 'putin', 'peace', 'ukraine', 'russia', 'war', 'president', 'donald', 'trump', 'azerbaijan']",106,[2],"[['vladimir', 'putin', 'ukraine', 'donald', 'peace', 'trump', 'war', 'president', 'russia', 'end']]",[0.977],[0.935],[0.578],0.935,0.578,continued,,,,,
105,12.0,"['gaza', 'israel', 'hamas', 'hostage', 'benjamin', 'must', 'aid', 'netanyahu', 'israeli', 'palestinians']",106,[3],"[['gaza', 'hamas', 'israel', 'hostage', 'must', 'aid', 'benjamin', 'terrorist', 'israeli', 'innocent']]",[0.977],[0.841],[1.71],0.841,1.71,continued,,,,,
105,13.0,"['ice', 'detention', 'immigrant', 'deportation', 'immigration', 'trump', 'donald', 'criminal', 'demand', 'deport']",106,[],[],[],[],[],0.0,0.0,disappeared,,,,,
105,14.0,"['hall', 'town', 'join', 'pm', 'tune', 'rsvp', 'live', 'podcast', 'facebook', 'august']",106,[],[],[],[],[],0.0,0.0,disappeared,,,,,
105,15.0,"['prayer', 'pray', 'trooper', 'steel', 'clairton', 'officer', 'family', 'injure', 'explosion', 'community']",106,[],[],[],[],[],0.0,0.0,disappeared,,,,,
105,16.0,"['health', 'care', 'center', 'rural', 'hospital', 'healthcare', 'community', 'provide', 'medical', 'access']",106,[],[],[],[],[],0.0,0.0,disappeared,,,,,
105,17.0,"['china', 'chip', 'chinese', 'science', 'communist', 'apple', 'america', 'billion', 'manufacturing', 'technology']",106,[],[],[],[],[],0.0,0.0,disappeared,,,,,
105,18.0,"['music', 'celebrate', 'festival', 'community', 'celebration', 'parade', 'thank', 'great', 'dominican', 'happy']",106,[],[],[],[],[],0.0,0.0,disappeared,,,,,
105,19.0,"['border', 'secure', 'illegal', 'alien', 'president', 'day', 'potus', 'promise', 'trump', 'release']",106,[],[],[],[],[],0.0,0.0,disappeared,,,,,
105,20.0,"['judge', 'court', 'boasberg', 'contempt', 'judicial', 'order', 'bove', 'doj', 'status', 'proceeding']",106,[],[],[],[],[],0.0,0.0,disappeared,,,,,
105,21.0,"['housing', 'project', 'affordable', 'home', 'community', 'federal', 'local', 'new', 'work', 'proud']",106,[],[],[],[],[],0.0,0.0,disappeared,,,,,
105,22.0,"['help', 'office', 'passport', 'agency', 'team', 'federal', 'need', 'casework', 'service', 'assist']",106,[],[],[],[],[],0.0,0.0,disappeared,,,,,
105,23.0,"['census', 'count', 'illegal', 'citizen', 'alien', 'representation', 'vote', 'election', 'congressional', 'equal']",106,[],[],[],[],[],0.0,0.0,disappeared,,,,,
106,0.0,"['donald', 'trump', 'community', 'work', 'make', 'family', 'president', 'bill', 'year', 'great']",107,[0],"[['donald', 'trump', 'community', 'work', 'family', 'bill', 'make', 'help', 'big', 'one']]",[0.998],[0.644],[0.681],0.644,0.681,continued,,,,,
106,1.0,"['social', 'security', 'benefit', 'senior', 'protect', 'year', 'earn', 'today', 'hard', 'americans']",107,[1],"[['social', 'security', 'benefit', 'senior', 'protect', 'earn', 'year', 'hard', 'today', 'americans']]",[0.999],[0.961],[0.949],0.961,0.949,continued,,,,,
106,2.0,"['vladimir', 'putin', 'ukraine', 'donald', 'peace', 'trump', 'war', 'president', 'russia', 'end']",107,[2],"[['vladimir', 'putin', 'ukraine', 'donald', 'peace', 'trump', 'president', 'war', 'russia', 'end']]",[0.994],[0.938],[0.649],0.938,0.649,continued,,,,,
106,3.0,"['gaza', 'hamas', 'israel', 'hostage', 'must', 'aid', 'benjamin', 'terrorist', 'israeli', 'innocent']",107,[3],"[['israel', 'gaza', 'hamas', 'hostage', 'child', 'must', 'humanitarian', 'terrorist', 'war', 'benjamin']]",[0.981],[0.984],[0.803],0.984,0.803,continued,,,,,
107,0.0,"['donald', 'trump', 'community', 'work', 'family', 'bill', 'make', 'help', 'big', 'one']",108,[0],"[['donald', 'trump', 'work', 'community', 'family', 'make', 'bill', 'president', 'one', 'big']]",[0.996],[0.653],[0.559],0.653,0.559,continued,,,,,
107,1.0,"['social', 'security', 'benefit', 'senior', 'protect', 'earn', 'year', 'hard', 'today', 'americans']",108,[],[],[],[],[],0.0,0.0,disappeared,,,,,
107,2.0,"['vladimir', 'putin', 'ukraine', 'donald', 'peace', 'trump', 'president', 'war', 'russia', 'end']",108,[],[],[],[],[],0.0,0.0,disappeared,,,,,
107,3.0,"['israel', 'gaza', 'hamas', 'hostage', 'child', 'must', 'humanitarian', 'terrorist', 'war', 'benjamin']",108,[],[],[],[],[],0.0,0.0,disappeared,,,,,
107,4.0,"['woman', 'right', 'vote', 'amendment', 'th', 'ratify', 'equality', 'fight', 'today', 'ago']",108,[1],"[['woman', 'right', 'amendment', 'vote', 'th', 'slavery', 'history', 'ratify', 'museum', 'fight']]",[0.914],[0.907],[0.636],0.907,0.636,continued,,,,,
108,0.0,"['donald', 'trump', 'work', 'community', 'family', 'make', 'bill', 'president', 'one', 'big']",109,[0],"[['donald', 'trump', 'work', 'community', 'family', 'make', 'bill', 'one', 'help', 'thank']]",[0.996],[0.612],[0.671],0.612,0.671,continued,,,,,
108,1.0,"['woman', 'right', 'amendment', 'vote', 'th', 'slavery', 'history', 'ratify', 'museum', 'fight']",109,[],[],[],[],[],0.0,0.0,disappeared,,,,,
109,0.0,"['donald', 'trump', 'work', 'community', 'family', 'make', 'bill', 'one', 'help', 'thank']",110,[],[],[],[],[],0.0,0.0,disappeared,,,,,
109,1.0,"['vladimir', 'ukraine', 'putin', 'peace', 'donald', 'trump', 'war', 'president', 'russia', 'ukrainian']",110,[11],"[['vladimir', 'ukraine', 'putin', 'russia', 'iran', 'sanction', 'ukrainian', 'nuclear', 'peace', 'war']]",[0.958],[0.805],[1.439],0.805,1.439,continued,,,,,
109,2.0,"['gaza', 'israel', 'hamas', 'child', 'hostage', 'innocent', 'antisemitism', 'terrorist', 'aid', 'benjamin']",110,[12],"[['gaza', 'israel', 'aid', 'baby', 'formula', 'hostage', 'hamas', 'benjamin', 'starve', 'netanyahu']]",[0.968],[0.845],[0.592],0.845,0.592,continued,,,,,
109,3.0,"['fentanyl', 'drug', 'cartel', 'awareness', 'prevention', 'venezuela', 'maduro', 'day', 'halt', 'law']",110,[],[],[],[],[],0.0,0.0,disappeared,,,,,
110,0.0,"['school', 'minneapolis', 'catholic', 'annunciation', 'child', 'violence', 'gun', 'victim', 'pray', 'family']",111,[0],"[['school', 'minneapolis', 'catholic', 'annunciation', 'child', 'gun', 'violence', 'pray', 'victim', 'family']]",[0.999],[0.861],[0.809],0.861,0.809,continued,,,,,
110,1.0,"['tax', 'care', 'big', 'bill', 'cut', 'health', 'republicans', 'medicaid', 'beautiful', 'billionaire']",111,[1],"[['care', 'big', 'tax', 'bill', 'health', 'cut', 'medicaid', 'republicans', 'beautiful', 'hospital']]",[0.993],[0.819],[0.853],0.819,0.853,continued,,,,,
110,2.0,"['farm', 'farmer', 'business', 'agriculture', 'great', 'local', 'tour', 'producer', 'community', 'support']",111,[6],"[['farm', 'farmer', 'co', 'agriculture', 'ag', 'producer', 'tour', 'local', 'produce', 'support']]",[0.984],[0.791],[1.112],0.791,1.112,continued,,,,,
110,3.0,"['school', 'student', 'year', 'great', 'teacher', 'new', 'back', 'county', 'high', 'week']",111,[12],"[['student', 'school', 'academy', 'teacher', 'nomination', 'application', 'service', 'high', 'year', 'education']]",[0.905],[0.555],[0.862],0.555,0.862,continued,,,,,
110,4.0,"['crime', 'dc', 'donald', 'trump', 'president', 'chicago', 'city', 'capital', 'safe', 'law']",111,[5],"[['crime', 'dc', 'donald', 'trump', 'president', 'chicago', 'city', 'guard', 'safe', 'law']]",[0.996],[0.903],[0.928],0.903,0.928,continued,,,,,
110,5.0,"['marine', 'corps', 'cpl', 'gate', 'abbey', 'sacrifice', 'afghanistan', 'lance', 'never', 'forget']",111,[2],"[['marine', 'corps', 'cpl', 'afghanistan', 'abbey', 'gate', 'sacrifice', 'never', 'forget', 'lance']]",[0.995],[0.832],[0.678],0.832,0.678,continued,,,,,
110,6.0,"['ice', 'kilmar', 'illegal', 'abrego', 'garcia', 'detention', 'deport', 'border', 'immigration', 'criminal']",111,[10],"[['ice', 'kilmar', 'detention', 'abrego', 'deport', 'garcia', 'illegal', 'cartel', 'criminal', 'immigration']]",[0.978],[0.765],[1.085],0.765,1.085,continued,,,,,
110,7.0,"['emergency', 'management', 'agency', 'disaster', 'federal', 'fire', 'community', 'hurricane', 'pickettfire', 'wildfire']",111,[4],"[['emergency', 'management', 'agency', 'disaster', 'federal', 'katrina', 'hurricane', 'community', 'fire', 'wildfire']]",[0.984],[0.836],[0.757],0.836,0.757,continued,,,,,
110,8.0,"['woman', 'equality', 'right', 'fight', 'march', 'equal', 'today', 'day', 'vote', 'honor']",111,"[15, 17]","[['woman', 'equality', 'right', 'fight', 'amendment', 'vote', 'equal', 'th', 'day', 'womensequalityday'], ['march', 'civil', 'washington', 'king', 'today', 'right', 'dr', 'justice', 'dream', 'luther']]","[0.944, 0.865]","[0.565, 0.398]","[0.883, 0.955]",0.963,1.839,split,,,,,
110,9.0,"['energy', 'wind', 'project', 'clean', 'power', 'donald', 'trump', 'solar', 'job', 'electricity']",111,[3],"[['energy', 'wind', 'price', 'gas', 'clean', 'project', 'power', 'low', 'donald', 'labor']]",[0.983],[0.887],[0.584],0.887,0.584,continued,,,,,
110,10.0,"['reserve', 'cook', 'federal', 'lisa', 'donald', 'fire', 'trump', 'governor', 'economy', 'attempt']",111,[9],"[['reserve', 'cook', 'federal', 'lisa', 'donald', 'fire', 'trump', 'governor', 'economy', 'attempt']]",[0.999],[0.922],[0.861],0.922,0.861,continued,,,,,
110,11.0,"['vladimir', 'ukraine', 'putin', 'russia', 'iran', 'sanction', 'ukrainian', 'nuclear', 'peace', 'war']",111,[16],"[['vladimir', 'putin', 'ukraine', 'russia', 'peace', 'ukrainian', 'russian', 'trump', 'war', 'donald']]",[0.971],[0.707],[1.048],0.707,1.048,continued,,,,,
110,12.0,"['gaza', 'israel', 'aid', 'baby', 'formula', 'hostage', 'hamas', 'benjamin', 'starve', 'netanyahu']",111,[8],"[['gaza', 'iran', 'israel', 'formula', 'aid', 'baby', 'nuclear', 'sanction', 'hostage', 'benjamin']]",[0.981],[0.925],[0.75],0.925,0.75,continued,,,,,
110,13.0,"['tariff', 'price', 'donald', 'trump', 'cost', 'trade', 'business', 'school', 'supply', 'reckless']",111,[14],"[['tariff', 'donald', 'trump', 'cost', 'trade', 'price', 'business', 'reckless', 'family', 'policy']]",[0.989],[0.892],[1.039],0.892,1.039,continued,,,,,
110,14.0,"['office', 'veteran', 'help', 'va', 'federal', 'agency', 'passport', 'team', 'need', 'casework']",111,[19],"[['office', 'help', 'agency', 'federal', 'passport', 'constituent', 'team', 'casework', 'need', 'assistance']]",[0.956],[0.67],[1.136],0.67,1.136,continued,,,,,
110,15.0,"['doge', 'social', 'datum', 'security', 'donald', 'trump', 'americans', 'risk', 'information', 'personal']",111,[22],"[['doge', 'datum', 'social', 'security', 'risk', 'americans', 'sensitive', 'million', 'personal', 'put']]",[0.953],[0.546],[0.869],0.546,0.869,continued,,,,,
110,16.0,"['disease', 'and', 'for', 'centers', 'prevention', 'rfk', 'control', 'vaccine', 'health', 'jr']",111,[7],"[['disease', 'and', 'for', 'centers', 'prevention', 'control', 'rfk', 'vaccine', 'health', 'jr']]",[0.997],[0.956],[0.558],0.956,0.558,continued,,,,,
110,17.0,"['hall', 'town', 'rsvp', 'join', 'pm', 'tune', 'tonight', 'conversation', 'youtube', 'question']",111,[13],"[['business', 'town', 'hall', 'small', 'community', 'conversation', 'thrive', 'local', 'thank', 'join']]",[0.909],[0.867],[0.546],0.867,0.546,continued,,,,,
110,18.0,"['project', 'funding', 'infrastructure', 'housing', 'community', 'transit', 'county', 'water', 'federal', 'transportation']",111,[23],"[['water', 'infrastructure', 'river', 'project', 'environmental', 'colorado', 'clean', 'protection', 'resource', 'community']]",[0.904],[0.667],[0.873],0.667,0.873,continued,,,,,
110,19.0,"['veteran', 'service', 'honor', 'serve', 'virginia', 'chesapeake', 'utm', 'sacrifice', 'tim', 'thank']",111,[11],"[['veteran', 'service', 'serve', 'birthday', 'honor', 'va', 'marine', 'reserve', 'happy', 'nation']]",[0.95],[0.881],[0.416],0.881,0.416,unclear,,,,,
110,20.0,"['park', 'national', 'natlparkservice', 'birthday', 'happy', 'treasure', 'preserve', 'generation', 'nps', 'protect']",111,[24],"[['park', 'national', 'natlparkservice', 'treasure', 'birthday', 'happy', 'preserve', 'land', 'generation', 'protect']]",[0.995],[0.911],[0.962],0.911,0.962,continued,,,,,
110,21.0,"['innovation', 'space', 'fintech', 'job', 'work', 'research', 'technology', 'aerospace', 'new', 'air']",111,[],[],[],[],[],0.0,0.0,disappeared,,,,,
111,0.0,"['school', 'minneapolis', 'catholic', 'annunciation', 'child', 'gun', 'violence', 'pray', 'victim', 'family']",112,[],[],[],[],[],0.0,0.0,disappeared,,,,,
111,1.0,"['care', 'big', 'tax', 'bill', 'health', 'cut', 'medicaid', 'republicans', 'beautiful', 'hospital']",112,[],[],[],[],[],0.0,0.0,disappeared,,,,,
111,2.0,"['marine', 'corps', 'cpl', 'afghanistan', 'abbey', 'gate', 'sacrifice', 'never', 'forget', 'lance']",112,[],[],[],[],[],0.0,0.0,disappeared,,,,,
111,3.0,"['energy', 'wind', 'price', 'gas', 'clean', 'project', 'power', 'low', 'donald', 'labor']",112,[],[],[],[],[],0.0,0.0,disappeared,,,,,
111,4.0,"['emergency', 'management', 'agency', 'disaster', 'federal', 'katrina', 'hurricane', 'community', 'fire', 'wildfire']",112,[],[],[],[],[],0.0,0.0,disappeared,,,,,
111,5.0,"['crime', 'dc', 'donald', 'trump', 'president', 'chicago', 'city', 'guard', 'safe', 'law']",112,[],[],[],[],[],0.0,0.0,disappeared,,,,,
111,6.0,"['farm', 'farmer', 'co', 'agriculture', 'ag', 'producer', 'tour', 'local', 'produce', 'support']",112,[],[],[],[],[],0.0,0.0,disappeared,,,,,
111,7.0,"['disease', 'and', 'for', 'centers', 'prevention', 'control', 'rfk', 'vaccine', 'health', 'jr']",112,[3],"[['disease', 'and', 'centers', 'for', 'health', 'prevention', 'control', 'rfk', 'vaccine', 'jr']]",[0.997],[0.948],[0.667],0.948,0.667,continued,,,,,
111,8.0,"['gaza', 'iran', 'israel', 'formula', 'aid', 'baby', 'nuclear', 'sanction', 'hostage', 'benjamin']",112,[],[],[],[],[],0.0,0.0,disappeared,,,,,
111,9.0,"['reserve', 'cook', 'federal', 'lisa', 'donald', 'fire', 'trump', 'governor', 'economy', 'attempt']",112,[],[],[],[],[],0.0,0.0,disappeared,,,,,
111,10.0,"['ice', 'kilmar', 'detention', 'abrego', 'deport', 'garcia', 'illegal', 'cartel', 'criminal', 'immigration']",112,[],[],[],[],[],0.0,0.0,disappeared,,,,,
111,11.0,"['veteran', 'service', 'serve', 'birthday', 'honor', 'va', 'marine', 'reserve', 'happy', 'nation']",112,[],[],[],[],[],0.0,0.0,disappeared,,,,,
111,12.0,"['student', 'school', 'academy', 'teacher', 'nomination', 'application', 'service', 'high', 'year', 'education']",112,[],[],[],[],[],0.0,0.0,disappeared,,,,,
111,13.0,"['business', 'town', 'hall', 'small', 'community', 'conversation', 'thrive', 'local', 'thank', 'join']",112,[],[],[],[],[],0.0,0.0,disappeared,,,,,
111,14.0,"['tariff', 'donald', 'trump', 'cost', 'trade', 'price', 'business', 'reckless', 'family', 'policy']",112,[],[],[],[],[],0.0,0.0,disappeared,,,,,
111,15.0,"['woman', 'equality', 'right', 'fight', 'amendment', 'vote', 'equal', 'th', 'day', 'womensequalityday']",112,[],[],[],[],[],0.0,0.0,disappeared,,,,,
111,16.0,"['vladimir', 'putin', 'ukraine', 'russia', 'peace', 'ukrainian', 'russian', 'trump', 'war', 'donald']",112,[],[],[],[],[],0.0,0.0,disappeared,,,,,
111,17.0,"['march', 'civil', 'washington', 'king', 'today', 'right', 'dr', 'justice', 'dream', 'luther']",112,[],[],[],[],[],0.0,0.0,disappeared,,,,,
111,18.0,"['football', 'season', 'cheer', 'go', 'uni', 'college', 'game', 'great', 'let', 'win']",112,[],[],[],[],[],0.0,0.0,disappeared,,,,,
111,19.0,"['office', 'help', 'agency', 'federal', 'passport', 'constituent', 'team', 'casework', 'need', 'assistance']",112,[],[],[],[],[],0.0,0.0,disappeared,,,,,
111,20.0,"['rescission', 'foreign', 'congress', 'billion', 'taxpayer', 'donald', 'trump', 'pocket', 'government', 'aid']",112,[],[],[],[],[],0.0,0.0,disappeared,,,,,
111,21.0,"['worker', 'union', 'labor', 'right', 'day', 'donald', 'trump', 'stand', 'wage', 'fair']",112,[],[],[],[],[],0.0,0.0,disappeared,,,,,
111,22.0,"['doge', 'datum', 'social', 'security', 'risk', 'americans', 'sensitive', 'million', 'personal', 'put']",112,[],[],[],[],[],0.0,0.0,disappeared,,,,,
111,23.0,"['water', 'infrastructure', 'river', 'project', 'environmental', 'colorado', 'clean', 'protection', 'resource', 'community']",112,[],[],[],[],[],0.0,0.0,disappeared,,,,,
111,24.0,"['park', 'national', 'natlparkservice', 'treasure', 'birthday', 'happy', 'preserve', 'land', 'generation', 'protect']",112,[],[],[],[],[],0.0,0.0,disappeared,,,,,
112,0.0,"['donald', 'trump', 'work', 'community', 'family', 'year', 'make', 'president', 'thank', 'bill']",113,[],[],[],[],[],0.0,0.0,disappeared,,,,,
112,1.0,"['labor', 'day', 'worker', 'happy', 'work', 'union', 'today', 'fight', 'wage', 'build']",113,[2],"[['labor', 'day', 'worker', 'happy', 'union', 'work', 'build', 'today', 'celebrate', 'honor']]",[0.999],[0.851],[0.936],0.851,0.936,continued,,,,,
112,2.0,"['epstein', 'file', 'release', 'sign', 'survivor', 'petition', 'deserve', 'discharge', 'victim', 'truth']",113,[3],"[['epstein', 'file', 'release', 'survivor', 'sign', 'petition', 'discharge', 'justice', 'deserve', 'victim']]",[0.997],[0.853],[0.528],0.853,0.528,continued,,,,,
112,3.0,"['disease', 'and', 'centers', 'for', 'health', 'prevention', 'control', 'rfk', 'vaccine', 'jr']",113,[5],"[['rfk', 'jr', 'vaccine', 'health', 'disease', 'and', 'john', 'centers', 'for', 'resign']]",[0.981],[0.936],[0.73],0.936,0.73,continued,,,,,
113,0.0,"['community', 'great', 'county', 'service', 'thank', 'year', 'work', 'honor', 'support', 'school']",114,[],[],[],[],[],0.0,0.0,disappeared,,,,,
113,1.0,"['crime', 'donald', 'trump', 'law', 'president', 'city', 'illegal', 'chicago', 'ice', 'safe']",114,[1],"[['crime', 'criminal', 'city', 'violent', 'chicago', 'dc', 'safe', 'donald', 'president', 'guard']]",[0.959],[0.48],[0.632],0.48,0.632,unclear,,,,,
113,2.0,"['labor', 'day', 'worker', 'happy', 'union', 'work', 'build', 'today', 'celebrate', 'honor']",114,[],[],[],[],[],0.0,0.0,disappeared,,,,,
113,3.0,"['epstein', 'file', 'release', 'survivor', 'sign', 'petition', 'discharge', 'justice', 'deserve', 'victim']",114,[0],"[['epstein', 'file', 'release', 'survivor', 'sign', 'petition', 'justice', 'discharge', 'deserve', 'truth']]",[0.993],[0.812],[0.639],0.812,0.639,continued,,,,,
113,4.0,"['energy', 'water', 'bill', 'clean', 'climate', 'fuel', 'house', 'nuclear', 'unleash', 'project']",114,[3],"[['energy', 'water', 'bill', 'clean', 'project', 'house', 'wind', 'fuel', 'appropriation', 'nuclear']]",[0.993],[0.824],[0.634],0.824,0.634,continued,,,,,
113,5.0,"['rfk', 'jr', 'vaccine', 'health', 'disease', 'and', 'john', 'centers', 'for', 'resign']",114,[5],"[['rfk', 'jr', 'vaccine', 'health', 'disease', 'john', 'resign', 'kennedy', 'and', 'for']]",[0.997],[0.819],[0.801],0.819,0.801,continued,,,,,
113,6.0,"['job', 'tariff', 'donald', 'trump', 'economy', 'price', 'unemployment', 'report', 'cost', 'business']",114,[2],"[['job', 'tariff', 'economy', 'donald', 'trump', 'report', 'unemployment', 'price', 'cost', 'policy']]",[0.997],[0.906],[0.632],0.906,0.632,continued,,,,,
